Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction
Male,White (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,849.0895,842.9434,855.2693,,,,,
Male,White (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,832.4296,826.3662,838.5265,,,,,
Male,White (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,831.6875,825.6469,837.7614,,,,,
Male,White (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,826.7101,820.6964,832.757,,,,,
Male,White (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,818.385,812.3785,824.4249,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2000,3038.5719,3022.0337,3055.1788,2000-2008,-0.7944,-1.2384,-0.3485,Trend is Falling
Male,White (includes Hispanic),Ages 65+,Observed Rates,2001,3033.9368,3017.4993,3050.4422,2008-2016,-2.5385,-2.9728,-2.1022,Trend is Falling
Male,White (includes Hispanic),Ages 65+,Observed Rates,2002,3018.4528,3002.1238,3034.8491,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2003,2909.7087,2893.7654,2925.7186,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2004,2894.2553,2878.416,2910.1606,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2005,2871.1356,2855.3096,2887.0278,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2006,2912.3086,2896.6002,2928.0813,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2007,2929.7403,2914.1056,2945.4382,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2008,2840.4858,2825.2496,2855.7838,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2009,2777.6228,2762.6944,2792.6118,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2010,2692.6771,2678.1139,2707.2999,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2011,2661.6745,2647.3397,2676.0677,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2012,2519.0858,2505.3578,2532.8704,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2013,2484.198,2470.7701,2497.6807,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2014,2427.2902,2414.1912,2440.4426,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2015,2409.1125,2396.2302,2422.047,,,,,
Male,White (includes Hispanic),Ages 65+,Observed Rates,2016,2318.0134,2305.536,2330.5417,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,3038.5719,3022.0337,3055.1788,2000-2004,-1.5083,-2.768,-0.2322,Trend is Falling
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,3033.9368,3017.4993,3050.4422,2004-2007,0.4735,-3.5322,4.6455,Stable
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,3018.4528,3002.1238,3034.8491,2007-2013,-2.5236,-3.398,-1.6413,Trend is Falling
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,2909.7087,2893.7654,2925.7186,2013-2016,-1.3285,-3.2926,0.6754,Stable
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,2894.2553,2878.416,2910.1606,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,2871.1356,2855.3096,2887.0278,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,2912.3086,2896.6002,2928.0813,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,2929.7403,2914.1056,2945.4382,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,2845.9639,2830.6983,2861.2914,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,2788.3601,2773.374,2803.4071,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,2708.2498,2693.6022,2722.9571,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,2682.2403,2667.7947,2696.7446,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,2543.4487,2529.5877,2557.3666,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,2513.0742,2499.4901,2526.7137,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,2465.7707,2452.4638,2479.1317,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,2461.5224,2448.3594,2474.7384,,,,,
Male,White (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,2404.2781,2391.3353,2417.2731,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2000,16.998,16.1513,17.8775,2000-2016,0.4774,0.0627,0.8939,Trend is Rising
Male,White (includes Hispanic),Ages <15,Observed Rates,2001,17.6888,16.8245,18.586,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2002,17.732,16.866,18.6309,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2003,15.7252,14.9089,16.5744,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2004,17.7517,16.8822,18.6544,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2005,17.8274,16.9452,18.7436,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2006,17.9128,17.0312,18.8281,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2007,18.5157,17.6167,19.4485,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2008,17.9411,17.0555,18.8607,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2009,18.4568,17.5557,19.3922,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2010,18.8179,17.9066,19.7636,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2011,17.2711,16.3969,18.1797,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2012,17.7968,16.9074,18.7208,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2013,18.2587,17.3554,19.1968,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2014,18.8879,17.967,19.8437,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2015,19.0995,18.1712,20.063,,,,,
Male,White (includes Hispanic),Ages <15,Observed Rates,2016,17.6084,16.7148,18.5374,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,16.998,16.1513,17.8775,2000-2016,0.6106,0.2074,1.0154,Trend is Rising
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,17.6888,16.8245,18.586,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,17.732,16.866,18.6309,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,15.7252,14.9089,16.5744,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,17.7517,16.8822,18.6544,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,17.8274,16.9452,18.7436,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,17.9128,17.0312,18.8281,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,18.5157,17.6167,19.4485,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,17.9705,17.0835,18.8916,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,18.5188,17.6146,19.4573,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,18.9132,17.9973,19.8636,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,17.3852,16.5052,18.2997,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,17.9442,17.0475,18.8758,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,18.4378,17.5256,19.385,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,19.143,18.2097,20.1116,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,19.4425,18.4974,20.423,,,,,
Male,White (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,18.1078,17.1888,19.0629,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2000,55.7349,54.5573,56.9314,2000-2016,0.5498,0.4273,0.6724,Trend is Rising
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2001,55.7079,54.5252,56.9097,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2002,56.5627,55.3637,57.781,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2003,56.5894,55.382,57.8164,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2004,57.5481,56.3234,58.7925,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2005,59.1461,57.8878,60.4247,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2006,57.4512,56.217,58.7054,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2007,58.7512,57.5012,60.0213,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2008,59.8515,58.5849,61.1382,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2009,59.2226,57.9602,60.5052,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2010,59.3796,58.1088,60.6709,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2011,60.1026,58.8213,61.4044,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2012,59.7811,58.5042,61.0785,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2013,59.4435,58.1749,60.7323,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2014,60.8233,59.5455,62.1214,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2015,61.0821,59.8052,62.379,,,,,
Male,White (includes Hispanic),Ages 15-39,Observed Rates,2016,60.3634,59.1017,61.6451,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,55.7349,54.5573,56.9314,2000-2016,0.6835,0.5778,0.7894,Trend is Rising
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,55.7079,54.5252,56.9097,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,56.5627,55.3637,57.781,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,56.5894,55.382,57.8164,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,57.5481,56.3234,58.7925,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,59.1461,57.8878,60.4247,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,57.4512,56.217,58.7054,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,58.7512,57.5012,60.0213,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,59.9492,58.6806,61.2381,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,59.4176,58.151,60.7044,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,59.6711,58.394,60.9686,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,60.501,59.2112,61.8114,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2012,60.2735,58.9861,61.5815,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2013,60.0313,58.7502,61.3329,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2014,61.6275,60.3327,62.9426,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2015,62.1829,60.883,63.5031,,,,,
Male,White (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2016,62.0479,60.7509,63.3652,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2000,589.2882,585.0047,593.5951,2000-2008,-0.089,-0.6335,0.4585,Stable
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2001,592.308,588.0721,596.5668,2008-2016,-2.2448,-2.7644,-1.7225,Trend is Falling
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2002,593.2739,589.1104,597.4596,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2003,571.5101,567.4924,575.5493,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2004,574.5353,570.5624,578.5291,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2005,570.6171,566.6724,574.5827,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2006,585.6137,581.698,589.5495,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2007,593.6568,589.7707,597.5626,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2008,582.1093,578.2908,585.9472,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2009,574.7764,571.0199,578.5519,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2010,552.4779,548.8315,556.143,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2011,551.3794,547.7643,555.0129,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2012,522.9061,519.3772,526.4536,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2013,509.8775,506.3958,513.3779,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2014,506.4364,502.9704,509.9211,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2015,500.7485,497.3039,504.2118,,,,,
Male,White (includes Hispanic),Ages 40-64,Observed Rates,2016,488.8841,485.4797,492.3073,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2000,589.2882,585.0047,593.5951,2000-2004,-1.043,-2.6064,0.5454,Stable
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2001,592.308,588.0721,596.5668,2004-2007,1.2363,-3.5028,6.2081,Stable
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2002,593.2739,589.1104,597.4596,2007-2016,-1.9419,-2.366,-1.5159,Trend is Falling
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2003,571.5101,567.4924,575.5493,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2004,574.5353,570.5624,578.5291,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2005,570.6171,566.6724,574.5827,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2006,585.6137,581.698,589.5495,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2007,593.6568,589.7707,597.5626,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2008,583.1197,579.2946,586.9642,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2009,576.7693,572.9999,580.5579,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2010,555.3538,551.6885,559.0379,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2011,555.203,551.563,558.8617,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2012,527.4518,523.8923,531.03,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2013,515.189,511.6711,518.7256,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2014,513.6828,510.1675,517.2169,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2015,510.6968,507.1843,514.2282,,,,,
Male,White (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2016,504.1478,500.638,507.6769,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2000,2703.8811,2683.3535,2724.5266,2000-2004,-2.0669,-3.634,-0.4743,Trend is Falling
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2001,2707.3286,2686.7528,2728.0228,2004-2007,0.9444,-4.1908,6.3549,Stable
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2002,2676.0658,2655.5646,2696.6858,2007-2016,-2.9046,-3.3422,-2.465,Trend is Falling
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2003,2554.3868,2534.3603,2574.5322,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2004,2537.4553,2517.5039,2557.5254,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2005,2496.4097,2476.4538,2516.4863,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2006,2567.9823,2548.0044,2588.0778,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2007,2600.8616,2580.9442,2620.8942,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2008,2504.2814,2485.0893,2523.5847,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2009,2462.7706,2444.0474,2481.6013,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2010,2383.4387,2365.2734,2401.7086,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2011,2361.812,2344.0055,2379.72,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2012,2197.1052,2180.4355,2213.8702,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2013,2151.7194,2135.6569,2167.8725,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2014,2072.0288,2056.6046,2087.5395,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2015,2066.4908,2051.397,2081.6677,,,,,
Male,White (includes Hispanic),Ages 65-74,Observed Rates,2016,2006.2961,1991.6737,2020.9989,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2000,2703.8811,2683.3535,2724.5266,2000-2004,-2.0469,-3.8115,-0.25,Trend is Falling
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2001,2707.3286,2686.7528,2728.0228,2004-2007,0.8195,-4.9413,6.9294,Stable
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2002,2676.0658,2655.5646,2696.6858,2007-2016,-2.5879,-3.0825,-2.0908,Trend is Falling
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2003,2554.3868,2534.3603,2574.5322,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2004,2537.4553,2517.5039,2557.5254,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2005,2496.4097,2476.4538,2516.4863,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2006,2567.9823,2548.0044,2588.0778,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2007,2600.8616,2580.9442,2620.8942,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2008,2509.0948,2489.8658,2528.4351,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2009,2472.2551,2453.4598,2491.1582,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2010,2397.138,2378.8682,2415.5128,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2011,2380.0165,2362.0726,2398.0623,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2012,2218.29,2201.4594,2235.2166,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2013,2176.6216,2160.373,2192.9614,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2014,2104.765,2089.0969,2120.5205,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2015,2111.2742,2095.8529,2126.7799,,,,,
Male,White (includes Hispanic),Ages 65-74,Delay-adjusted Rates,2016,2080.7996,2065.6331,2096.0484,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2000,3404.7963,3378.4582,3431.2901,2000-2007,-0.608,-1.0046,-0.2098,Trend is Falling
Male,White (includes Hispanic),Ages 75+,Observed Rates,2001,3391.3169,3365.3018,3417.4844,2007-2016,-2.1502,-2.4176,-1.8821,Trend is Falling
Male,White (includes Hispanic),Ages 75+,Observed Rates,2002,3393.0985,3367.313,3419.0335,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2003,3298.5079,3273.3408,3323.8214,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2004,3284.672,3259.722,3309.7661,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2005,3281.1671,3256.2588,3306.219,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2006,3289.0763,3264.5173,3313.7745,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2007,3289.605,3265.1933,3314.154,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2008,3208.3663,3184.3664,3232.5018,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2009,3122.1393,3098.547,3145.8662,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2010,3031.051,3007.9414,3054.2935,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2011,2989.789,2966.9726,3012.7368,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2012,2871.4025,2849.2007,2893.7337,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2013,2848.0016,2826.0698,2870.0607,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2014,2816.0232,2794.4163,2837.7552,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2015,2784.015,2762.7014,2805.4517,,,,,
Male,White (includes Hispanic),Ages 75+,Observed Rates,2016,2659.0997,2638.4587,2679.8616,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2000,3404.7963,3378.4582,3431.2901,2000-2004,-1.0148,-1.9442,-0.0765,Trend is Falling
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2001,3391.3169,3365.3018,3417.4844,2004-2007,0.0338,-2.8503,3.0036,Stable
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2002,3393.0985,3367.313,3419.0335,2007-2012,-2.3564,-3.2591,-1.4452,Trend is Falling
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2003,3298.5079,3273.3408,3323.8214,2012-2016,-1.1853,-2.1189,-0.2429,Trend is Falling
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2004,3284.672,3259.722,3309.7661,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2005,3281.1671,3256.2588,3306.219,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2006,3289.0763,3264.5173,3313.7745,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2007,3289.605,3265.1933,3314.154,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2008,3214.5716,3190.5254,3238.7538,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2009,3134.2475,3110.5637,3158.0663,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2010,3048.6735,3025.4295,3072.0509,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2011,3012.9388,2989.9455,3036.0639,,,,,
Male,White (includes Hispanic),Ages 75+,Delay-adjusted Rates,2012,2899.2429,2876.8257,2921.7903,,,,,
